calibration_risk_norm,neighbor_error_rate_norm,predicted_assurance_risk
0.9495798319327731,0.008403361344537815,0.9040202311528354
0.9579831932773109,0.008403361344537815,0.9060433544973456
0.9663865546218487,0.008403361344537815,0.908028171666725
0.9747899159663865,0.008403361344537815,0.9099752260019269
0.9831932773109243,0.008403361344537815,0.9118850608919193
0.9915966386554621,0.008403361344537815,0.9137582193788303
1.0,0.008403361344537815,0.9155952437802221
0.0,0.01680672268907563,0.39752159737341486
0.008403361344537815,0.01680672268907563,0.40313863348750123
0.01680672268907563,0.01680672268907563,0.4087811869532136
0.025210084033613446,0.01680672268907563,0.41444787725985466
0.03361344537815126,0.01680672268907563,0.4201372987944324
0.04201680672268907,0.01680672268907563,0.4258480221540081
0.05042016806722689,0.01680672268907563,0.43157859551006045
0.058823529411764705,0.01680672268907563,0.4373275460222864
0.06722689075630252,0.01680672268907563,0.44309338129907166
0.07563025210084033,0.01680672268907563,0.44887459090169307
0.08403361344537814,0.01680672268907563,0.4546696478891449
0.09243697478991596,0.01680672268907563,0.4604770104003294
0.10084033613445378,0.01680672268907563,0.4662951232702029
0.1092436974789916,0.01680672268907563,0.4721224196763442
0.11764705882352941,0.01680672268907563,0.47795732281228415
0.12605042016806722,0.01680672268907563,0.4837982475838396
0.13445378151260504,0.01680672268907563,0.489643602324596
0.14285714285714285,0.01680672268907563,0.4954917905266138
0.15126050420168066,0.01680672268907563,0.5013412125823683
0.15966386554621848,0.01680672268907563,0.5071902675338911
0.1680672268907563,0.01680672268907563,0.5130373548250511
0.1764705882352941,0.01680672268907563,0.5188808760529017
0.18487394957983191,0.01680672268907563,0.5247192367140222
0.19327731092436973,0.01680672268907563,0.5305508479418054
0.20168067226890757,0.01680672268907563,0.5363741282306739
0.21008403361344538,0.01680672268907563,0.5421875051432647
0.2184873949579832,0.01680672268907563,0.5479894169966885
0.226890756302521,0.01680672268907563,0.553778314524047
0.23529411764705882,0.01680672268907563,0.5595526625074981
0.24369747899159663,0.01680672268907563,0.5653109413792623
0.25210084033613445,0.01680672268907563,0.5710516487870942
0.26050420168067223,0.01680672268907563,0.5767733011208737
0.2689075630252101,0.01680672268907563,0.5824744349971325
0.2773109243697479,0.01680672268907563,0.5881536086984764
0.2857142857142857,0.01680672268907563,0.593809403565048
0.29411764705882354,0.01680672268907563,0.5994404253353477
0.3025210084033613,0.01680672268907563,0.6050453054339171
0.31092436974789917,0.01680672268907563,0.6106227022035895
0.31932773109243695,0.01680672268907563,0.6161713020802054
0.3277310924369748,0.01680672268907563,0.6216898207079058
0.3361344537815126,0.01680672268907563,0.6271770039933132
0.3445378151260504,0.01680672268907563,0.6326316290971383
0.3529411764705882,0.01680672268907563,0.6380525053619455
0.36134453781512604,0.01680672268907563,0.643438475175042
0.36974789915966383,0.01680672268907563,0.6487884147656616
0.37815126050420167,0.01680672268907563,0.6541012349358188
0.38655462184873945,0.01680672268907563,0.6593758817244362
0.3949579831932773,0.01680672268907563,0.6646113370045416
0.40336134453781514,0.01680672268907563,0.6698066190135344
0.4117647058823529,0.01680672268907563,0.6749607828167263
0.42016806722689076,0.01680672268907563,0.6800729207045422
0.42857142857142855,0.01680672268907563,0.6851421625239592
0.4369747899159664,0.01680672268907563,0.6901676759449362
0.4453781512605042,0.01680672268907563,0.6951486666627535
0.453781512605042,0.01680672268907563,0.7000843785373487
0.4621848739495798,0.01680672268907563,0.7049740936708824
0.47058823529411764,0.01680672268907563,0.7098171324249083
0.4789915966386554,0.01680672268907563,0.7146128533786656
0.48739495798319327,0.01680672268907563,0.7193606532301188
0.49579831932773105,0.01680672268907563,0.7240599666414982
0.5042016806722689,0.01680672268907563,0.7287102660311893
0.5126050420168067,0.01680672268907563,0.7333110613139128
0.5210084033613445,0.01680672268907563,0.7378618995912192
0.5294117647058824,0.01680672268907563,0.7423623647943982
0.5378151260504201,0.01680672268907563,0.7468120772819582
0.5462184873949579,0.01680672268907563,0.7512106933938855
0.5546218487394958,0.01680672268907563,0.7555579049649401
0.5630252100840336,0.01680672268907563,0.7598534387992687
0.5714285714285714,0.01680672268907563,0.7640970561086442
0.5798319327731092,0.01680672268907563,0.7682885519166546
0.5882352941176471,0.01680672268907563,0.7724277544311646
0.5966386554621849,0.01680672268907563,0.776514524387383
0.6050420168067226,0.01680672268907563,0.7805487543638395
0.6134453781512604,0.01680672268907563,0.7845303680735756
0.6218487394957983,0.01680672268907563,0.7884593196328155
0.6302521008403361,0.01680672268907563,0.7923355928093553
0.6386554621848739,0.01680672268907563,0.7961592002528786
0.6470588235294117,0.01680672268907563,0.7999301827093469
0.6554621848739496,0.01680672268907563,0.8036486082215841
0.6638655462184874,0.01680672268907563,0.8073145713181016
0.6722689075630252,0.01680672268907563,0.8109281921921697
0.680672268907563,0.01680672268907563,0.8144896158730731
0.6890756302521008,0.01680672268907563,0.8179990113914141
0.6974789915966386,0.01680672268907563,0.8214565709402838
0.7058823529411764,0.01680672268907563,0.8248625090340205
0.7142857142857143,0.01680672268907563,0.828217061666232
0.7226890756302521,0.01680672268907563,0.8315204854686646
0.7310924369747899,0.01680672268907563,0.8347730568724349
0.7394957983193277,0.01680672268907563,0.837975071273066
0.7478991596638656,0.01680672268907563,0.8411268422006871
0.7563025210084033,0.01680672268907563,0.8442287004966873
0.7647058823529411,0.01680672268907563,0.8472809934980297
0.7731092436974789,0.01680672268907563,0.8502840842303637
0.7815126050420168,0.01680672268907563,0.8532383506109886
0.7899159663865546,0.01680672268907563,0.8561441846626575
0.7983193277310924,0.01680672268907563,0.8590019917391316
0.8067226890756303,0.01680672268907563,0.8618121897633182
0.8151260504201681,0.01680672268907563,0.8645752084787676
0.8235294117647058,0.01680672268907563,0.8672914887152212
0.8319327731092436,0.01680672268907563,0.8699614816688483
0.8403361344537815,0.01680672268907563,0.8725856481977345
0.8487394957983193,0.01680672268907563,0.8751644581331258
0.8571428571428571,0.01680672268907563,0.8776983896068732
0.8655462184873949,0.01680672268907563,0.8801879283954587
0.8739495798319328,0.01680672268907563,0.8826335672809349
0.8823529411764706,0.01680672268907563,0.8850358054290458
0.8907563025210083,0.01680672268907563,0.8873951477847569
0.8991596638655461,0.01680672268907563,0.8897121044853631
0.907563025210084,0.01680672268907563,0.8919871902913015
0.9159663865546218,0.01680672268907563,0.894220924034752
0.9243697478991596,0.01680672268907563,0.8964138280860654
0.9327731092436974,0.01680672268907563,0.8985664278380178
0.9411764705882353,0.01680672268907563,0.9006792512078523
0.9495798319327731,0.01680672268907563,0.9027528281570442
0.9579831932773109,0.01680672268907563,0.9047876902286748
0.9663865546218487,0.01680672268907563,0.9067843701022883
0.9747899159663865,0.01680672268907563,0.9087434011660626
0.9831932773109243,0.01680672268907563,0.9106653171061097
0.9915966386554621,0.01680672268907563,0.9125506515126901
1.0,0.01680672268907563,0.9143999375031105
0.0,0.025210084033613446,0.3978650852373326
0.008403361344537815,0.025210084033613446,0.40344974064843947
0.01680672268907563,0.025210084033613446,0.4090595317041774
0.025210084033613446,0.025210084033613446,0.41469310141522664
0.03361344537815126,0.025210084033613446,0.42034906835215147
0.04201680672268907,0.025210084033613446,0.4260260279210166
0.05042016806722689,0.025210084033613446,0.43172255368906
0.058823529411764705,0.025210084033613446,0.43743719875794407
0.06722689075630252,0.025210084033613446,0.44316849718192763
0.07563025210084033,0.025210084033613446,0.4489149654281364
0.08403361344537814,0.025210084033613446,0.4546751038759511
0.09243697478991596,0.025210084033613446,0.4604473983523852
0.10084033613445378,0.025210084033613446,0.4662303217001847
0.1092436974789916,0.025210084033613446,0.4720223353752619
0.11764705882352941,0.025210084033613446,0.47782189106995415
0.12605042016806722,0.025210084033613446,0.48362743235850897
0.13445378151260504,0.025210084033613446,0.48943739636109745
0.14285714285714285,0.025210084033613446,0.4952502154225994
0.15126050420168066,0.025210084033613446,0.5010643188023329
0.15966386554621848,0.025210084033613446,0.5068781343708669
0.1680672268907563,0.025210084033613446,0.5126900903100241
0.1764705882352941,0.025210084033613446,0.5184986168121689
0.18487394957983191,0.025210084033613446,0.5243021477748766
0.19327731092436973,0.025210084033613446,0.5300991224871042
0.20168067226890757,0.025210084033613446,0.5358879873030062
0.21008403361344538,0.025210084033613446,0.5416671972995994
0.2184873949579832,0.025210084033613446,0.547435217914534
0.226890756302521,0.025210084033613446,0.5531905265603109
0.23529411764705882,0.025210084033613446,0.5589316142113773
