calibration_risk_norm,numerical_confidence,predicted_assurance_risk
0.6470588235294117,0.5084033613445378,0.9198363382801369
0.6554621848739496,0.5084033613445378,0.9225316819186543
0.6638655462184874,0.5084033613445378,0.9251437750928829
0.6722689075630252,0.5084033613445378,0.9276746981315291
0.680672268907563,0.5084033613445378,0.9301265124951364
0.6890756302521008,0.5084033613445378,0.9325012584304072
0.6974789915966386,0.5084033613445378,0.9348009528356824
0.7058823529411764,0.5084033613445378,0.9370275873283149
0.7142857142857143,0.5084033613445378,0.9391831265045919
0.7226890756302521,0.5084033613445378,0.9412695063828497
0.7310924369747899,0.5084033613445378,0.9432886330204517
0.7394957983193277,0.5084033613445378,0.9452423812953961
0.7478991596638656,0.5084033613445378,0.9471325938434335
0.7563025210084033,0.5084033613445378,0.9489610801417491
0.7647058823529411,0.5084033613445378,0.9507296157304519
0.7731092436974789,0.5084033613445378,0.9524399415633348
0.7815126050420168,0.5084033613445378,0.9540937634796123
0.7899159663865546,0.5084033613445378,0.955692751788611
0.7983193277310924,0.5084033613445378,0.9572385409596516
0.8067226890756303,0.5084033613445378,0.9587327294096567
0.8151260504201681,0.5084033613445378,0.9601768793813177
0.8235294117647058,0.5084033613445378,0.9615725169049398
0.8319327731092436,0.5084033613445378,0.9629211318374071
0.8403361344537815,0.5084033613445378,0.9642241779719974
0.8487394957983193,0.5084033613445378,0.9654830732130926
0.8571428571428571,0.5084033613445378,0.9666991998101225
0.8655462184873949,0.5084033613445378,0.9678739046453835
0.8739495798319328,0.5084033613445378,0.9690084995706597
0.8823529411764706,0.5084033613445378,0.970104261787861
0.8907563025210083,0.5084033613445378,0.9711624342691737
0.8991596638655461,0.5084033613445378,0.9721842262124796
0.907563025210084,0.5084033613445378,0.9731708135280747
0.9159663865546218,0.5084033613445378,0.9741233393529549
0.9243697478991596,0.5084033613445378,0.9750429145891909
0.9327731092436974,0.5084033613445378,0.9759306184631429
